Name,Account Name,Account Industry,Net Revenue Per Quarter,Days Since Last Deal,New Customer,Successful Deals Closed,Will this customer continue to do business with us?
BIiMDeme,University of Arizona,Technology,10645,693,False,32,0
hUellSsK,"United Oil & Gas, UK",Banking,49219,126,False,47,1
MbxRobdx,Express Logistics and Transport,Technology,40547,441,False,14,1
HhoeXPaJ,Grand Hotels & Resorts Ltd,Finance,42443,664,False,69,0
aGjVPYvk,Pyramid Construction Inc.,Media,57088,52,False,69,1
jkreRpit,Burlington Textiles Corp of America,Engineering,48242,134,False,17,1
xsWEEBHB,GenePoint,Engineering,94553,733,False,23,1
SDkLnRex,Express Logistics and Transport,Retail,56739,107,False,59,1
fKtXAMEk,Burlington Textiles Corp of America,Engineering,74319,329,False,54,1
FXmSGhBT,"United Oil & Gas, Singapore",Education,94953,-1,True,97,0
gTFSSbFQ,Grand Hotels & Resorts Ltd,Chemicals,27221,111,False,13,1
jjnseTdJ,Grand Hotels & Resorts Ltd,Finance,32476,111,False,77,1
FAMXfodo,University of Arizona,Electronics,19625,711,False,93,0
KazYUTdB,Burlington Textiles Corp of America,Electronics,59815,362,False,22,1
hSyyKQJf,Express Logistics and Transport,Government,11279,791,False,68,0
wokUCorv,sForce,Healthcare,82572,457,False,23,1
DaEbNZPz,GenePoint,Apparel,21376,38,False,56,1
SNQglfiM,Express Logistics and Transport,Technology,68685,534,False,1,0
SQqEjuul,United Oil & Gas Corp.,Chemicals,63281,482,False,94,1
tuqDInRQ,sForce,Consulting,65102,542,False,80,1
oAqWEzmd,University of Arizona,Media,2380,272,False,42,1
OyTECILg,"United Oil & Gas, UK",Consulting,73330,122,False,10,1
UGKMJQRo,Burlington Textiles Corp of America,Banking,74117,21,False,76,1
zKabjQAH,Burlington Textiles Corp of America,Media,75141,749,False,13,1
snMiXhzz,University of Arizona,Banking,41211,524,False,3,0
wMuEJZXX,"United Oil & Gas, UK",Education,19431,230,False,53,1
lTsefYJf,Express Logistics and Transport,Healthcare,71645,-1,True,56,1
XTRRqnSf,Pyramid Construction Inc.,Banking,47493,241,False,71,1
zAhfRPod,Grand Hotels & Resorts Ltd,Healthcare,44493,83,False,31,0
bEFaqODq,United Oil & Gas Corp.,Government,16384,321,False,38,1
kqeKxefJ,Express Logistics and Transport,Electronics,34639,598,False,52,1
IrABtYtZ,Express Logistics and Transport,Healthcare,14000,-1,True,9,1
RSXIFDuj,Pyramid Construction Inc.,Government,88568,147,False,13,1
QZLhxjKd,Pyramid Construction Inc.,Education,65833,792,False,87,0
pZPCBpyT,sForce,Government,38104,486,False,49,1
BUJNrWSj,sForce,Electronics,14031,244,False,64,1
WWFXhZoZ,"United Oil & Gas, UK",Engineering,60865,354,False,36,1
FfGuGRyB,Edge Communications,Banking,12204,485,False,6,0
fVncftlC,sForce,Consulting,99420,-1,True,35,0
jQmnFVtb,United Oil & Gas Corp.,Retail,12974,631,False,86,1
miVMMwKf,GenePoint,Chemicals,70650,650,False,97,1
GiEzmwDT,Express Logistics and Transport,Electronics,88089,750,False,59,0
oufvJRog,"United Oil & Gas, UK",Electronics,96552,732,False,42,0
olmMOZqU,Dickenson plc,Engineering,78350,55,False,17,1
bNpQkgRw,Dickenson plc,Technology,46088,43,False,22,0
VvfkIUej,GenePoint,Retail,85567,630,False,57,1
qlrguEXQ,"United Oil & Gas, Singapore",Retail,99526,444,False,91,1
UxYhqJdT,Edge Communications,Banking,92745,512,False,12,1
hPSkMupE,United Oil & Gas Corp.,Engineering,33276,762,False,26,1
gpNRoNoq,University of Arizona,Retail,81664,341,False,93,1
SOIWRMZK,University of Arizona,Finance,65787,605,False,67,1
TRyXWQQI,"United Oil & Gas, Singapore",Chemicals,5699,-1,True,11,1
YNdHWpjs,Express Logistics and Transport,Apparel,38356,744,False,13,1
MVyjNTeG,sForce,Media,4584,641,False,63,1
RjLYHkok,Pyramid Construction Inc.,Apparel,44088,740,False,6,1
hCaGpWkl,"United Oil & Gas, UK",Technology,45371,388,False,52,1
VbRkpQJm,"United Oil & Gas, UK",Healthcare,18269,611,False,36,1
VvLfglhp,GenePoint,Banking,50087,578,False,17,1
LhFOjoQk,"United Oil & Gas, Singapore",Technology,60321,177,False,93,1
BtRtkFVF,"United Oil & Gas, Singapore",Banking,35313,547,False,33,1
xqGUcDkm,Dickenson plc,Finance,58155,354,False,66,1
AMyFKHma,Edge Communications,Government,1299,129,False,20,1
pIzEwKMw,United Oil & Gas Corp.,Healthcare,47438,677,False,99,1
ccIFOEyk,Edge Communications,Banking,64649,272,False,67,1
AiCntPiE,Edge Communications,Apparel,87608,498,False,40,1
XwaOOzDU,GenePoint,Education,29677,272,False,38,0
xyXgPcIr,Express Logistics and Transport,Banking,51727,300,False,95,1
NqvUtBch,Dickenson plc,Banking,92557,743,False,62,1
TDCauWLa,United Oil & Gas Corp.,Finance,92827,723,False,31,1
dTrngNuZ,"United Oil & Gas, UK",Banking,71036,228,False,60,1
zussGuFX,Burlington Textiles Corp of America,Healthcare,99529,350,False,76,0
OscKnKfS,Pyramid Construction Inc.,Government,85278,755,False,42,1
etgHcaCT,"United Oil & Gas, UK",Electronics,7610,78,False,3,1
ZDltGjrn,sForce,Government,39700,81,False,47,1
QNHzRrIy,sForce,Banking,37808,-1,True,18,1
JnNAAOpK,Edge Communications,Retail,80440,221,False,74,1
UKhWKGyl,GenePoint,Education,48781,103,False,34,1
yIAzxAvV,Express Logistics and Transport,Finance,94998,428,False,69,1
xXyjvyfq,Pyramid Construction Inc.,Media,74288,209,False,53,0
JjNifsau,"United Oil & Gas, Singapore",Technology,88998,253,False,28,0
qekfgvIA,GenePoint,Technology,52809,675,False,82,1
BDGAXery,"United Oil & Gas, UK",Chemicals,16466,722,False,89,1
YmqSuJIA,United Oil & Gas Corp.,Education,38998,722,False,64,0
yavcmWWb,sForce,Apparel,17989,2,False,99,1
hYuSkQVF,GenePoint,Consulting,5242,52,False,7,1
eousxXvf,Edge Communications,Healthcare,2024,651,False,75,0
LhMtfMQb,Grand Hotels & Resorts Ltd,Retail,72743,577,False,20,1
WcnnbeUa,sForce,Education,2290,602,False,16,1
QFngbALk,Burlington Textiles Corp of America,Engineering,76482,613,False,72,1
wNbPxxYg,"United Oil & Gas, Singapore",Engineering,74662,-1,True,37,0
vzuRpEwg,Dickenson plc,Apparel,7527,281,False,41,1
HgGhhyvp,GenePoint,Government,5184,764,False,99,1
ksAvfXUC,University of Arizona,Consulting,18747,436,False,94,1
VekGiZye,University of Arizona,Engineering,54731,487,False,68,1
fBbUGrcE,Pyramid Construction Inc.,Apparel,48580,201,False,10,1
MUSejvAt,United Oil & Gas Corp.,Apparel,31390,765,False,82,0
KwlIpLRT,"United Oil & Gas, Singapore",Engineering,4566,-1,True,66,1
OgxthHBV,Dickenson plc,Electronics,84595,405,False,73,1
LtQzqkFU,University of Arizona,Apparel,39018,349,False,54,1
LYqQOJtY,Edge Communications,Electronics,75848,67,False,32,1
UcWnzAUo,Edge Communications,Finance,5143,-1,True,30,1
AKrOYcuD,Express Logistics and Transport,Banking,9560,521,False,25,1
BAQmlRGg,Edge Communications,Consulting,49642,459,False,38,1
xQhCKhLh,Edge Communications,Technology,77364,594,False,56,1
fyBRpPZN,Pyramid Construction Inc.,Apparel,57473,532,False,5,1
HCcfdcGc,Grand Hotels & Resorts Ltd,Finance,79554,356,False,44,1
yMWglemU,sForce,Chemicals,13546,83,False,11,1
OFjsJydR,sForce,Engineering,75666,84,False,59,1
vHiEpjos,Pyramid Construction Inc.,Media,64067,774,False,72,1
REgbwYPZ,Edge Communications,Media,5272,-1,True,2,1
igEIUCMk,Dickenson plc,Consulting,86552,426,False,8,1
KNWagbRp,sForce,Technology,28540,729,False,75,0
asqCGUbw,Pyramid Construction Inc.,Media,29162,131,False,27,1
FMdLaSqq,"United Oil & Gas, UK",Apparel,31244,124,False,83,1
GLdYJMth,Express Logistics and Transport,Retail,37306,272,False,89,0
AaUtIknx,Grand Hotels & Resorts Ltd,Engineering,35362,44,False,74,1
fyRHTLST,Edge Communications,Banking,55800,386,False,10,1
tguVQfaV,"United Oil & Gas, Singapore",Retail,84545,12,False,78,1
EKotgjUd,Burlington Textiles Corp of America,Retail,27800,703,False,9,1
xcEcdYfl,Burlington Textiles Corp of America,Technology,7460,92,False,42,1
eSbYrSzE,United Oil & Gas Corp.,Chemicals,85685,450,False,77,0
aNmeQAEC,sForce,Healthcare,20624,132,False,50,1
fQglAxwR,United Oil & Gas Corp.,Banking,52731,205,False,74,0
SiNtTHxI,Burlington Textiles Corp of America,Finance,6359,16,False,14,1
XnXfPRQG,sForce,Technology,14051,458,False,14,1
uhxFZSOh,University of Arizona,Apparel,26484,-1,True,97,1
mmfCpfKU,Express Logistics and Transport,Healthcare,43516,531,False,85,1
GlbBqSEn,Burlington Textiles Corp of America,Education,91182,460,False,42,1
sYLpshnb,sForce,Apparel,22589,426,False,44,1
WnfyajUO,Burlington Textiles Corp of America,Finance,29768,9,False,26,1
ihhbofOQ,sForce,Apparel,46856,669,False,92,1
qKRkSJqc,Pyramid Construction Inc.,Banking,74962,447,False,20,1
jpbWWdJD,United Oil & Gas Corp.,Chemicals,37086,-1,True,84,1
srIilgxG,United Oil & Gas Corp.,Engineering,18351,44,False,91,0
zOMVruDZ,Dickenson plc,Media,83283,22,False,90,1
sjvZfcrX,"United Oil & Gas, Singapore",Technology,23894,48,False,73,0
DWnWsyzC,Pyramid Construction Inc.,Banking,60264,69,False,49,1
cpiAroOT,United Oil & Gas Corp.,Media,43007,82,False,63,0
wfMiJjbL,Express Logistics and Transport,Apparel,50656,708,False,18,0
imuuEOvV,sForce,Retail,78165,599,False,28,1
waaouiVa,GenePoint,Electronics,97011,650,False,51,1
pTGYMwkY,Edge Communications,Engineering,64269,413,False,30,0
DiwkQkka,sForce,Education,68092,728,False,30,1
wpJXNlLd,"United Oil & Gas, UK",Electronics,25513,537,False,18,0
gCcnYXnd,University of Arizona,Engineering,56097,732,False,85,1
DFTWBBTS,Grand Hotels & Resorts Ltd,Retail,71241,698,False,25,1
tZKsuJvx,Edge Communications,Consulting,10277,61,False,53,1
RgZVnwTy,"United Oil & Gas, UK",Finance,47689,434,False,34,1
KlRuhwYi,Pyramid Construction Inc.,Electronics,7861,753,False,20,0
qvKTQnIT,Pyramid Construction Inc.,Technology,6796,525,False,31,1
nHDLCCbm,Burlington Textiles Corp of America,Finance,95493,23,False,69,1
IpVuJVUn,United Oil & Gas Corp.,Finance,1885,554,False,70,1
aZBySYUx,Dickenson plc,Retail,77321,773,False,3,1
qbKgRZin,"United Oil & Gas, Singapore",Chemicals,27643,719,False,85,1
VSRbrzBM,"United Oil & Gas, UK",Consulting,39234,48,False,48,1
jaJFVhAA,"United Oil & Gas, UK",Government,18074,656,False,33,1
iUUqPBPR,GenePoint,Technology,17420,719,False,5,0
oUTTwmqu,University of Arizona,Electronics,9547,172,False,32,1
wqRlFWyp,GenePoint,Electronics,10980,302,False,30,1
lCJHktIX,Pyramid Construction Inc.,Media,68930,797,False,18,1
pmnczzJF,United Oil & Gas Corp.,Banking,52418,791,False,9,1
EguOHqCL,Burlington Textiles Corp of America,Electronics,28576,226,False,2,1
CoQpfOpb,sForce,Banking,42348,609,False,53,1
KzOzNoRm,sForce,Electronics,54067,705,False,56,1
LrEXcvcC,"United Oil & Gas, UK",Apparel,88724,796,False,62,1
YPqPEUdE,GenePoint,Electronics,86676,480,False,77,1
LhlXxerP,Grand Hotels & Resorts Ltd,Chemicals,98985,388,False,11,0
vwOLreCM,Pyramid Construction Inc.,Finance,23956,265,False,54,1
BhuMcXjr,United Oil & Gas Corp.,Consulting,7195,465,False,54,1
tLOvdNtC,Express Logistics and Transport,Technology,31705,248,False,20,1
hasAwthL,Express Logistics and Transport,Engineering,10414,476,False,65,1
eEHhNfRp,United Oil & Gas Corp.,Apparel,86376,735,False,55,1
ZOyeztQU,Grand Hotels & Resorts Ltd,Banking,43491,768,False,90,1
cDdecZXa,Dickenson plc,Finance,66878,-1,True,70,0
AgpRRcXg,GenePoint,Consulting,46316,69,False,59,1
NqLoHciu,Pyramid Construction Inc.,Technology,11894,633,False,85,1
vremxrOY,Pyramid Construction Inc.,Banking,93728,396,False,66,1
fZOwEoJW,Pyramid Construction Inc.,Education,82170,504,False,93,1
VTSXhgsI,Express Logistics and Transport,Electronics,88499,573,False,85,1
zQUIFYlO,"United Oil & Gas, UK",Chemicals,23095,-1,True,89,1
tgxkiFcN,Grand Hotels & Resorts Ltd,Engineering,16709,680,False,35,0
NlBQuoJu,Dickenson plc,Electronics,14415,-1,True,70,1
aYkysaRo,United Oil & Gas Corp.,Retail,81704,447,False,35,1
TJfeQiBi,GenePoint,Technology,39655,712,False,74,1
BYftVYUP,University of Arizona,Education,94297,225,False,5,1
QWEFFRsE,United Oil & Gas Corp.,Finance,16358,191,False,86,1
NcsXNFPT,"United Oil & Gas, Singapore",Consulting,27450,-1,True,1,1
sIzMPSbD,sForce,Finance,77066,-1,True,74,0
LDwXxjLL,Edge Communications,Apparel,34952,601,False,17,1
RevTkKEa,United Oil & Gas Corp.,Consulting,28301,634,False,77,1
sTCKVttx,sForce,Healthcare,2985,491,False,70,1
LEcGXfph,University of Arizona,Engineering,89660,204,False,83,1
ScmBVJcq,"United Oil & Gas, Singapore",Banking,97816,443,False,14,1
fnsFhHmF,United Oil & Gas Corp.,Engineering,65167,577,False,8,1
IuMeePtI,United Oil & Gas Corp.,Technology,39887,16,False,25,0
FpihxciX,"United Oil & Gas, UK",Banking,55920,459,False,3,1
dKRScSLt,GenePoint,Apparel,45929,687,False,34,1
EZDHNZDw,"United Oil & Gas, UK",Apparel,23161,85,False,8,1
QWvMjxCu,"United Oil & Gas, Singapore",Media,83779,-1,True,63,1
GiHUgxmN,Dickenson plc,Finance,79619,-1,True,79,1
EnYunLNY,"United Oil & Gas, Singapore",Engineering,83687,-1,True,29,1
NtBNgfGI,Edge Communications,Retail,43093,150,False,27,1
eaYijvsi,United Oil & Gas Corp.,Electronics,4363,514,False,26,1
aKkBUVyM,United Oil & Gas Corp.,Healthcare,57907,426,False,7,0
oecNesOf,Dickenson plc,Media,42728,436,False,40,1
POLamYoW,United Oil & Gas Corp.,Consulting,81550,496,False,81,0
HYZAiTjO,"United Oil & Gas, Singapore",Electronics,86308,18,False,91,1
WoAdZran,Express Logistics and Transport,Retail,33875,608,False,12,1
rXagVTLI,University of Arizona,Media,28509,585,False,11,1
NsWAItmj,GenePoint,Consulting,85763,121,False,26,1
OTVkDClJ,Burlington Textiles Corp of America,Banking,53936,391,False,94,1
zPxMiQbK,GenePoint,Healthcare,50914,638,False,77,1
IRZLTHFT,sForce,Electronics,5602,-1,True,18,1
AtzPrJFu,Pyramid Construction Inc.,Consulting,56472,761,False,22,0
zzDMMyuy,United Oil & Gas Corp.,Electronics,79182,738,False,43,1
NFsnmMHv,Dickenson plc,Government,50002,368,False,34,1
QMYKpQZv,United Oil & Gas Corp.,Healthcare,56822,-1,True,67,1
flpBYeXA,Burlington Textiles Corp of America,Banking,66505,4,False,66,1
QVCZRNwW,"United Oil & Gas, UK",Engineering,15677,75,False,92,1
dIHaxhBK,sForce,Finance,73455,414,False,24,1
qgxJyyaG,Express Logistics and Transport,Healthcare,18515,362,False,43,1
WpFzIfjr,Express Logistics and Transport,Government,72487,602,False,91,1
unizfGnA,Express Logistics and Transport,Government,71731,185,False,54,1
WZQxKlyc,United Oil & Gas Corp.,Media,45658,145,False,89,1
QeEZhHJc,United Oil & Gas Corp.,Education,11079,195,False,10,1
oSPteXnA,"United Oil & Gas, UK",Apparel,43396,-1,True,2,1
dCjPIPNW,Pyramid Construction Inc.,Finance,11259,471,False,94,0
GIJCTjUx,Edge Communications,Healthcare,36806,61,False,79,1
MHNAYHkz,Express Logistics and Transport,Technology,58300,39,False,55,1
mlpvRqLR,Grand Hotels & Resorts Ltd,Healthcare,75649,253,False,96,0
AaZgnRvb,Grand Hotels & Resorts Ltd,Technology,3718,483,False,13,1
VHhblDUl,Dickenson plc,Education,15990,45,False,20,1
PIUrzKjE,Dickenson plc,Consulting,68396,624,False,78,0
yLASBolO,GenePoint,Technology,38017,22,False,13,0
orFVgxkz,United Oil & Gas Corp.,Education,22822,563,False,79,1
ATgdstOo,Pyramid Construction Inc.,Healthcare,35768,108,False,87,1
plFTcelr,Express Logistics and Transport,Government,96246,641,False,16,1
ytJQBCWY,University of Arizona,Chemicals,78609,586,False,15,1
XqaSrCUo,Express Logistics and Transport,Retail,49120,321,False,53,1
jmYpAodl,Grand Hotels & Resorts Ltd,Healthcare,60384,610,False,90,1
mKkpcXwF,Grand Hotels & Resorts Ltd,Retail,58069,29,False,75,1
HJTOcaTR,Express Logistics and Transport,Education,46113,112,False,54,1
ZLIDNAmI,Dickenson plc,Healthcare,62046,751,False,94,1
LToPQSVY,United Oil & Gas Corp.,Electronics,7656,6,False,51,1
FFpxbRDb,sForce,Retail,94033,633,False,84,1
YhEGIgNf,University of Arizona,Electronics,8093,629,False,21,1
sssvPjBz,Dickenson plc,Retail,30033,537,False,81,1
GanBVyJW,GenePoint,Chemicals,92265,384,False,29,1
FvZgaxzj,Pyramid Construction Inc.,Healthcare,8929,305,False,42,1
vimLCPbD,Express Logistics and Transport,Chemicals,59552,479,False,51,1
gpzpvqyg,GenePoint,Retail,98307,783,False,40,0
KxFamHdt,sForce,Engineering,73697,-1,True,41,1
nhnMGzjx,Burlington Textiles Corp of America,Retail,37872,378,False,97,1
ppQHJizV,"United Oil & Gas, UK",Government,1052,462,False,21,1
NJIdjcNR,"United Oil & Gas, Singapore",Electronics,87395,566,False,7,1
rdijrisw,Burlington Textiles Corp of America,Retail,99460,222,False,15,1
OOuMITHF,University of Arizona,Electronics,41630,-1,True,53,1
sPgwwEcE,"United Oil & Gas, UK",Banking,48753,244,False,46,1
yAbajjku,Express Logistics and Transport,Consulting,68608,380,False,21,1
wLaTTxzr,GenePoint,Technology,93289,49,False,26,1
vUUwOSgu,"United Oil & Gas, Singapore",Technology,15698,735,False,46,0
KrFeGicd,Edge Communications,Apparel,13216,500,False,25,1
ZJVSsKIZ,United Oil & Gas Corp.,Education,17061,455,False,69,1
UoxkGszR,Grand Hotels & Resorts Ltd,Finance,3750,316,False,47,1
EFAoZNUc,"United Oil & Gas, Singapore",Consulting,9376,135,False,86,1
JFMASsJD,Edge Communications,Finance,24816,372,False,54,1
SIcXUnfl,Grand Hotels & Resorts Ltd,Consulting,30720,289,False,31,1
NpAElmBK,sForce,Government,37394,456,False,50,1
GjLVWkix,University of Arizona,Government,17747,646,False,38,0
CeUmhGPQ,"United Oil & Gas, UK",Chemicals,61031,614,False,44,1
klLQYnSy,"United Oil & Gas, UK",Chemicals,67186,62,False,47,1
CCPDDwKD,Express Logistics and Transport,Finance,26180,559,False,28,1
SqXqUzfk,sForce,Engineering,19768,569,False,79,1
qReKOgsL,"United Oil & Gas, UK",Finance,73137,660,False,43,1
jVjuObAr,University of Arizona,Banking,84474,734,False,51,1
wTzBSGPd,GenePoint,Education,7098,79,False,4,1
wGBvBGWQ,"United Oil & Gas, UK",Healthcare,5380,694,False,50,0
XkqcYiaV,Burlington Textiles Corp of America,Chemicals,40011,-1,True,9,1
ODaVZJrh,Dickenson plc,Apparel,34426,454,False,97,0
URxubYmj,Edge Communications,Consulting,40400,-1,True,89,1
CYjxUdVx,"United Oil & Gas, UK",Finance,43860,435,False,3,0
remWAhrl,Burlington Textiles Corp of America,Electronics,66805,476,False,9,1
YWCsDQWK,GenePoint,Chemicals,96037,310,False,86,1
AkZGNPAX,"United Oil & Gas, Singapore",Education,38670,130,False,56,0
XbcOaDOG,"United Oil & Gas, Singapore",Consulting,53769,218,False,70,1
hntSxBSW,Express Logistics and Transport,Banking,59798,673,False,21,1
ijzzWxkr,GenePoint,Banking,14140,585,False,82,1
MXIbUfoJ,Grand Hotels & Resorts Ltd,Apparel,40907,671,False,42,1
hlznUHkO,Pyramid Construction Inc.,Banking,23921,747,False,30,1
zgkobrvw,Grand Hotels & Resorts Ltd,Finance,84212,309,False,93,1
DKfYmNzm,Burlington Textiles Corp of America,Apparel,88393,459,False,80,0
KthvlOoQ,United Oil & Gas Corp.,Consulting,87290,147,False,50,0
cPAFeHsR,GenePoint,Finance,23941,23,False,4,1
gRwhpESe,Dickenson plc,Education,27300,770,False,76,1
TsrXdhLc,Dickenson plc,Government,53627,489,False,48,1
dVUtJyzB,Express Logistics and Transport,Chemicals,70254,135,False,81,0
qAObmCps,Edge Communications,Electronics,19066,682,False,62,1
hMKlkZLG,Edge Communications,Chemicals,46914,290,False,95,1
iESMUEnk,United Oil & Gas Corp.,Engineering,28791,110,False,100,1
FscWGXiL,United Oil & Gas Corp.,Electronics,40587,739,False,16,1
ByNCUIhG,University of Arizona,Chemicals,7461,792,False,29,1
kQgAlAYZ,Express Logistics and Transport,Retail,9921,401,False,46,0
lCrxTFil,Burlington Textiles Corp of America,Retail,60971,246,False,91,1
OrQBTUjy,Edge Communications,Apparel,51683,737,False,24,1
EudqlrqO,sForce,Media,37537,522,False,94,1
bCpTTRQG,Burlington Textiles Corp of America,Banking,61625,676,False,53,1
DfcxZxIj,Edge Communications,Retail,95638,231,False,84,1
GsDkWeas,"United Oil & Gas, Singapore",Apparel,16205,389,False,13,1
kGwLzWWp,GenePoint,Media,42387,272,False,70,0
OAwTXTGI,Burlington Textiles Corp of America,Retail,4837,254,False,79,1
MGSHZFHA,GenePoint,Apparel,54869,337,False,100,0
hxrdCSla,Dickenson plc,Finance,95616,501,False,49,1
osEnEtNL,Express Logistics and Transport,Finance,57663,60,False,28,0
argQPKPk,Burlington Textiles Corp of America,Education,14743,680,False,85,1
OvGJaxxe,GenePoint,Engineering,44973,394,False,68,1
TxioTYwH,GenePoint,Finance,52149,663,False,57,1
yzadGrFT,GenePoint,Retail,53229,490,False,42,1
imoNRJip,Edge Communications,Chemicals,44638,123,False,92,1
dECYPgcB,United Oil & Gas Corp.,Government,79353,459,False,100,1
nbObidnu,"United Oil & Gas, UK",Education,96940,650,False,56,1
GjMRrqhN,Edge Communications,Finance,18725,255,False,52,0
rlmdAjhx,Express Logistics and Transport,Government,50893,326,False,12,1
ariVGxvq,Edge Communications,Technology,96281,-1,True,44,0
cbiWNZvU,"United Oil & Gas, UK",Consulting,9031,595,False,9,1
